"seqnames"	"start"	"end"	"width"	"strand"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"	"ENSEMBL"	"SYMBOL"	"GENENAME"
"chr6"	116766086	116766746	661	"*"	"MACS2_peak_7248"	14	"."	3.34837	4.54889	1.46328	"Promoter (<=1kb)"	6	116752197	116765723	13527	2	"221303"	"uc003pxi.2"	-363	"ENSG00000183807"	"FAM162B"	"family with sequence similarity 162 member B"
"chr6"	117262495	117262700	206	"*"	"MACS2_peak_7251"	21	"."	4.07879	5.77617	2.17213	"Promoter (2-3kb)"	6	117265558	117273565	8008	1	"245806"	"uc003pxo.3"	-2858	"ENSG00000170162"	"VGLL2"	"vestigial like family member 2"
"chr6"	117266348	117267009	662	"*"	"MACS2_peak_7252"	23	"."	3.86513	5.80473	2.35134	"Promoter (<=1kb)"	6	117265574	117273562	7989	1	"245806"	"uc003pxn.4"	774	"ENSG00000170162"	"VGLL2"	"vestigial like family member 2"
"chr6"	117268944	117269687	744	"*"	"MACS2_peak_7253"	12	"."	3.30373	4.17569	1.28	"Promoter (3-4kb)"	6	117265574	117273562	7989	1	"245806"	"uc003pxn.4"	3370	"ENSG00000170162"	"VGLL2"	"vestigial like family member 2"
"chr6"	117271089	117272578	1490	"*"	"MACS2_peak_7254"	34	"."	4.60494	7.27613	3.47242	"3' UTR"	6	117265574	117273562	7989	1	"245806"	"uc003pxn.4"	5515	"ENSG00000170162"	"VGLL2"	"vestigial like family member 2"
"chr6"	123804332	123805360	1029	"*"	"MACS2_peak_7263"	18	"."	3.73375	5.2883	1.88334	"Promoter (<=1kb)"	6	123804141	124825657	1021517	1	"154215"	"uc003pzo.4"	191	"ENSG00000188580"	"NKAIN2"	"sodium/potassium transporting ATPase interacting 2"
"chr6"	125746253	125747261	1009	"*"	"MACS2_peak_7268"	17	"."	3.50864	5.01767	1.7333	"Promoter (<=1kb)"	6	125747664	125761269	13606	1	"23493"	"uc011ebr.3"	-403	"ENSG00000135547"	"HEY2"	"hes related family bHLH transcription factor with YRPW motif 2"
"chr6"	126178732	126179212	481	"*"	"MACS2_peak_7272"	15	"."	3.68385	4.90468	1.59433	"Intron (uc063ref.1/uc063ref.1, intron 1 of 3)"	6	126340174	126348608	8435	1	"387103"	"uc032xlf.2"	-160962	"ENSG00000203760"	"CENPW"	"centromere protein W"
"chr6"	133242402	133243652	1251	"*"	"MACS2_peak_7283"	14	"."	3.56495	4.72858	1.49418	"Promoter (<=1kb)"	6	133241631	133530226	288596	1	"2070"	"uc063rmg.1"	771	"ENSG00000112319"	"EYA4"	"EYA transcriptional coactivator and phosphatase 4"
"chr6"	133856296	133856512	217	"*"	"MACS2_peak_7286"	18	"."	3.89415	5.35859	1.87844	"Intron (uc003qeg.3/100507308, intron 1 of 8)"	6	133760185	133845951	85767	2	"100507308"	"uc063rmu.1"	-10345	"ENSG00000227954"	"TARID"	"TCF21 antisense RNA inducing promoter demethylation"
"chr6"	133888360	133888893	534	"*"	"MACS2_peak_7287"	23	"."	3.85164	5.922	2.32789	"Promoter (<=1kb)"	6	133502252	133888982	386731	2	"100507308"	"uc003qeg.3"	89	"ENSG00000227954"	"TARID"	"TCF21 antisense RNA inducing promoter demethylation"
"chr6"	133890053	133890889	837	"*"	"MACS2_peak_7288"	20	"."	3.17183	5.38612	2.00673	"Promoter (<=1kb)"	6	133889335	133895553	6219	1	"6943"	"uc003qej.3"	718	"ENSG00000118526"	"TCF21"	"transcription factor 21"
"chr6"	133893802	133895413	1612	"*"	"MACS2_peak_7289"	23	"."	3.73223	5.93885	2.37575	"Promoter (<=1kb)"	6	133884722	133892802	8081	2	"100507308"	"uc063rmz.1"	-1000	"ENSG00000227954"	"TARID"	"TCF21 antisense RNA inducing promoter demethylation"
"chr6"	133896249	133898078	1830	"*"	"MACS2_peak_7290"	16	"."	3.50521	4.83884	1.62686	"Promoter (3-4kb)"	6	133884722	133892802	8081	2	"100507308"	"uc063rmz.1"	-3447	"ENSG00000227954"	"TARID"	"TCF21 antisense RNA inducing promoter demethylation"
"chr6"	133896249	133898078	1830	"*"	"MACS2_peak_7290"	16	"."	3.50521	4.83884	1.62686	"Promoter (3-4kb)"	6	133884722	133892802	8081	2	"100507308"	"uc063rmz.1"	-3447	"ENSG00000227954"	"TARID"	"TCF21 antisense RNA inducing promoter demethylation"
"chr6"	137485378	137485776	399	"*"	"MACS2_peak_7301"	17	"."	3.48188	4.90511	1.70861	"Distal Intergenic"	6	137492202	137494250	2049	2	"167826"	"uc003qhp.2"	8474	"ENSG00000177468"	"OLIG3"	"oligodendrocyte transcription factor 3"
"chr6"	137487035	137487710	676	"*"	"MACS2_peak_7302"	21	"."	3.74278	5.62254	2.13398	"Distal Intergenic"	6	137492202	137494250	2049	2	"167826"	"uc003qhp.2"	6540	"ENSG00000177468"	"OLIG3"	"oligodendrocyte transcription factor 3"
"chr6"	137495151	137496115	965	"*"	"MACS2_peak_7303"	16	"."	3.09042	4.85446	1.60968	"Promoter (<=1kb)"	6	137492202	137494250	2049	2	"167826"	"uc003qhp.2"	-901	"ENSG00000177468"	"OLIG3"	"oligodendrocyte transcription factor 3"
"chr6"	137514822	137515787	966	"*"	"MACS2_peak_7304"	12	"."	3.40761	4.30648	1.21964	"Distal Intergenic"	6	137492202	137494250	2049	2	"167826"	"uc003qhp.2"	-20572	"ENSG00000177468"	"OLIG3"	"oligodendrocyte transcription factor 3"
"chr6"	137517208	137517727	520	"*"	"MACS2_peak_7305"	14	"."	3.61077	4.74461	1.49194	"Distal Intergenic"	6	137492202	137494250	2049	2	"167826"	"uc003qhp.2"	-22958	"ENSG00000177468"	"OLIG3"	"oligodendrocyte transcription factor 3"
"chr6"	137518639	137519061	423	"*"	"MACS2_peak_7306"	11	"."	3.33713	4.15853	1.13414	"Distal Intergenic"	6	137492202	137494250	2049	2	"167826"	"uc003qhp.2"	-24389	"ENSG00000177468"	"OLIG3"	"oligodendrocyte transcription factor 3"
"chr6"	144062805	144063376	572	"*"	"MACS2_peak_7319"	17	"."	3.51677	4.98765	1.7516	"Promoter (1-2kb)"	6	143942624	144064511	121888	2	"5325"	"uc063rzy.1"	1135	"ENSG00000118495"	"PLAGL1"	"PLAG1 like zinc finger 1"
"chr6"	144065227	144066672	1446	"*"	"MACS2_peak_7320"	18	"."	3.4869	5.19199	1.82523	"Promoter (<=1kb)"	6	143942440	144064599	122160	2	"5325"	"uc063rzw.1"	-628	"ENSG00000118495"	"PLAGL1"	"PLAG1 like zinc finger 1"
"chr6"	149147825	149148456	632	"*"	"MACS2_peak_7326"	13	"."	3.51489	4.53168	1.34978	"Distal Intergenic"	6	149217926	149221287	3362	1	"23118"	"uc003qmi.4"	-69470	"ENSG00000055208"	"TAB2"	"TGF-beta activated kinase 1/MAP3K7 binding protein 2"
"chr6"	149982316	149984725	2410	"*"	"MACS2_peak_7329"	19	"."	3.7227	5.23674	1.92231	"Distal Intergenic"	6	149964007	149973710	9704	1	"80329"	"uc003qnp.5"	18309	"ENSG00000111981"	"ULBP1"	"UL16 binding protein 1"
"chr6"	150013965	150014208	244	"*"	"MACS2_peak_7332"	11	"."	2.85722	3.85787	1.11031	"Distal Intergenic"	6	150018334	150025471	7138	2	"154064"	"uc063sfv.1"	11263	"ENSG00000155918"	"RAET1L"	"retinoic acid early transcript 1L"
"chr6"	150037000	150037520	521	"*"	"MACS2_peak_7333"	19	"."	3.40747	5.36984	1.98645	"Distal Intergenic"	6	150020130	150025532	5403	2	"154064"	"uc011eei.2"	-11468	"ENSG00000155918"	"RAET1L"	"retinoic acid early transcript 1L"
"chr6"	160613624	160631606	17983	"*"	"MACS2_peak_7352"	26	"."	4.22605	6.27132	2.68373	"Promoter (<=1kb)"	6	160586480	160613115	26636	2	"4018"	"uc063sqz.1"	-509	"ENSG00000198670"	"LPA"	"lipoprotein(a)"
"chr6"	160613624	160631606	17983	"*"	"MACS2_peak_7352"	26	"."	4.22605	6.27132	2.68373	"Promoter (<=1kb)"	6	160586480	160613115	26636	2	"4018"	"uc063sqz.1"	-509	"ENSG00000198670"	"LPA"	"lipoprotein(a)"
"chr6"	160613624	160631606	17983	"*"	"MACS2_peak_7352"	26	"."	4.22605	6.27132	2.68373	"Promoter (<=1kb)"	6	160586480	160613115	26636	2	"4018"	"uc063sqz.1"	-509	"ENSG00000198670"	"LPA"	"lipoprotein(a)"
"chr6"	160635669	160646834	11166	"*"	"MACS2_peak_7354"	26	"."	4.24762	6.31367	2.67187	"Promoter (<=1kb)"	6	160617116	160640850	23735	2	"4018"	"uc063sra.1"	0	"ENSG00000198670"	"LPA"	"lipoprotein(a)"
"chr6"	160635669	160646834	11166	"*"	"MACS2_peak_7354"	26	"."	4.24762	6.31367	2.67187	"Promoter (<=1kb)"	6	160617116	160640850	23735	2	"4018"	"uc063sra.1"	0	"ENSG00000198670"	"LPA"	"lipoprotein(a)"
"chr6"	166861819	166862436	618	"*"	"MACS2_peak_7365"	14	"."	3.50545	4.58681	1.40656	"Promoter (<=1kb)"	6	166409388	166862511	453124	2	"6196"	"uc003qvd.2"	75	"ENSG00000071242"	"RPS6KA2"	"ribosomal protein S6 kinase A2"
"chr6"	170398333	170400280	1948	"*"	"MACS2_peak_7370"	68	"."	5.74146	10.86685	6.8029	"Promoter (3-4kb)"	6	170404179	170405078	900	1	"84498"	"uc063tbb.1"	-3899	"ENSG00000112584"	"FAM120B"	"family with sequence similarity 120B"
"chr6_KI270798v1_alt"	134817	136850	2034	"*"	"MACS2_peak_7380"	64	"."	5.6767	10.57592	6.40453	"Promoter (3-4kb)"	118	140740	141639	900	1	"84498"	"uc064ara.1"	-3890	"ENSG00000112584"	"FAM120B"	"family with sequence similarity 120B"
"chr7"	403088	404931	1844	"*"	"MACS2_peak_7384"	16	"."	3.53756	4.93761	1.68592	"Distal Intergenic"	7	379359	382712	3354	1	"442497"	"uc011jvo.2"	23729	"ENSG00000249574"	"LOC442497"	"uncharacterized LOC442497"
"chr7"	905439	906611	1173	"*"	"MACS2_peak_7385"	114	"."	4.78373	15.82156	11.458	"Promoter (<=1kb)"	7	897910	905616	7707	2	"11033"	"uc064aux.1"	0	"ENSG00000105963"	"ADAP1"	"ArfGAP with dual PH domains 1"
"chr7"	1237084	1239647	2564	"*"	"MACS2_peak_7387"	13	"."	2.91773	4.34419	1.33347	"Promoter (4-5kb)"	7	1232907	1237318	4412	1	"340260"	"uc011jvw.3"	4177	"ENSG00000164853"	"UNCX"	"UNC homeobox"
"chr7"	1237084	1239647	2564	"*"	"MACS2_peak_7387"	13	"."	2.91773	4.34419	1.33347	"Promoter (4-5kb)"	7	1232907	1237318	4412	1	"340260"	"uc011jvw.3"	4177	"ENSG00000164853"	"UNCX"	"UNC homeobox"
"chr7"	15689029	15689299	271	"*"	"MACS2_peak_7403"	19	"."	3.87855	5.34534	1.90677	"Promoter (<=1kb)"	7	15688378	15695491	7114	1	"101927524"	"uc032zfm.2"	651	NA	"MEOX2-AS1"	"MEOX2 antisense RNA 1 (head to head)"
"chr7"	19106089	19107455	1367	"*"	"MACS2_peak_7407"	22	"."	3.65529	5.69053	2.25765	"Intron (uc064buu.1/7291, intron 2 of 3)"	7	19020991	19116924	95934	2	"7291"	"uc064buu.1"	9469	"ENSG00000122691"	"TWIST1"	"twist family bHLH transcription factor 1"
"chr7"	19111341	19113085	1745	"*"	"MACS2_peak_7408"	18	"."	3.70224	5.27402	1.88598	"Promoter (3-4kb)"	7	19020991	19116924	95934	2	"7291"	"uc064buu.1"	3839	"ENSG00000122691"	"TWIST1"	"twist family bHLH transcription factor 1"
"chr7"	19119298	19120327	1030	"*"	"MACS2_peak_7409"	25	"."	3.70523	6.15858	2.57448	"Promoter (1-2kb)"	7	19115468	19117672	2205	2	"7291"	"uc003sum.3"	-1626	"ENSG00000122691"	"TWIST1"	"twist family bHLH transcription factor 1"
"chr7"	19145688	19146542	855	"*"	"MACS2_peak_7410"	11	"."	3.33154	4.14679	1.12735	"Promoter (<=1kb)"	7	19144782	19145421	640	2	"222894"	"uc003suo.1"	-267	"ENSG00000146618"	"FERD3L"	"Fer3 like bHLH transcription factor"
"chr7"	20775969	20777401	1433	"*"	"MACS2_peak_7413"	18	"."	3.37673	5.1925	1.89001	"3' UTR"	7	20782283	20786886	4604	2	"221833"	"uc064bwa.1"	9485	"ENSG00000164651"	"SP8"	"Sp8 transcription factor"
"chr7"	20787920	20790698	2779	"*"	"MACS2_peak_7414"	13	"."	3.19782	4.46578	1.39355	"Promoter (1-2kb)"	7	20784287	20786886	2600	2	"221833"	"uc032zgm.2"	-1034	"ENSG00000164651"	"SP8"	"Sp8 transcription factor"
"chr7"	20792588	20795335	2748	"*"	"MACS2_peak_7415"	24	"."	4.03486	5.95334	2.44343	"Distal Intergenic"	7	20784287	20786886	2600	2	"221833"	"uc032zgm.2"	-5702	"ENSG00000164651"	"SP8"	"Sp8 transcription factor"
"chr7"	21254576	21254858	283	"*"	"MACS2_peak_7418"	19	"."	3.92526	5.44033	1.95548	"Distal Intergenic"	7	21428034	21514822	86789	1	"6671"	"uc003sva.4"	-173176	"ENSG00000105866"	"SP4"	"Sp4 transcription factor"
"chr7"	27194000	27195913	1914	"*"	"MACS2_peak_7431"	19	"."	3.37739	5.15531	1.9372	"Promoter (2-3kb)"	7	27198575	27201236	2662	1	"100316868"	"uc064chr.1"	-2662	NA	"HOTTIP"	"HOXA distal transcript antisense RNA"
"chr7"	27197796	27198057	262	"*"	"MACS2_peak_7432"	30	"."	3.94483	6.73049	3.03715	"Promoter (<=1kb)"	7	27198575	27201236	2662	1	"100316868"	"uc064chr.1"	-518	NA	"HOTTIP"	"HOXA distal transcript antisense RNA"
"chr7"	27203662	27204627	966	"*"	"MACS2_peak_7434"	17	"."	3.26973	4.97201	1.70557	"Promoter (1-2kb)"	7	27201842	27207259	5418	1	"100316868"	"uc064chw.1"	1820	NA	"HOTTIP"	"HOXA distal transcript antisense RNA"
"chr7"	27211405	27213019	1615	"*"	"MACS2_peak_7435"	14	"."	3.0434	4.59672	1.48831	"Distal Intergenic"	7	27201842	27207259	5418	1	"100316868"	"uc064chw.1"	9563	NA	"HOTTIP"	"HOXA distal transcript antisense RNA"
"chr7"	27221270	27222211	942	"*"	"MACS2_peak_7436"	16	"."	3.50239	4.83569	1.63333	"Distal Intergenic"	7	27201842	27207259	5418	1	"100316868"	"uc064chw.1"	19428	NA	"HOTTIP"	"HOXA distal transcript antisense RNA"
"chr7"	27241586	27242393	808	"*"	"MACS2_peak_7437"	16	"."	2.99587	4.98104	1.69406	"Promoter (<=1kb)"	7	27242700	27246425	3726	1	"2128"	"uc010kuy.2"	-307	"ENSG00000106038"	"EVX1"	"even-skipped homeobox 1"
"chr7"	27248996	27249783	788	"*"	"MACS2_peak_7438"	16	"."	3.05515	4.8287	1.60229	"Promoter (1-2kb)"	7	27241429	27247229	5801	2	"101410536"	"uc064cib.1"	-1767	"ENSG00000253405"	"EVX1-AS"	"EVX1 antisense RNA"
"chr7"	28439498	28439794	297	"*"	"MACS2_peak_7450"	11	"."	3.38879	4.26698	1.19681	"Promoter (3-4kb)"	7	28435615	28820000	384386	1	"9586"	"uc003szr.4"	3883	"ENSG00000146592"	"CREB5"	"cAMP responsive element binding protein 5"
"chr7"	28440664	28441053	390	"*"	"MACS2_peak_7451"	18	"."	3.81669	5.20968	1.8188	"Intron (uc003szo.4/9586, intron 1 of 9)"	7	28435615	28820000	384386	1	"9586"	"uc003szr.4"	5049	"ENSG00000146592"	"CREB5"	"cAMP responsive element binding protein 5"
"chr7"	29807725	29808524	800	"*"	"MACS2_peak_7458"	18	"."	3.65457	5.18651	1.81862	"Promoter (1-2kb)"	7	29806554	29917066	110513	1	"644150"	"uc022aaz.1"	1171	"ENSG00000122574"	"WIPF3"	"WAS/WASL interacting protein family member 3"
"chr7"	29852758	29853951	1194	"*"	"MACS2_peak_7461"	16	"."	3.63316	4.88868	1.60963	"Intron (uc003taj.3/644150, intron 2 of 7)"	7	29834725	29917066	82342	1	"644150"	"uc064clj.1"	18033	"ENSG00000122574"	"WIPF3"	"WAS/WASL interacting protein family member 3"
"chr7"	32068928	32069404	477	"*"	"MACS2_peak_7471"	13	"."	3.48792	4.47507	1.31706	"Promoter (1-2kb)"	7	31753018	32070849	317832	2	"5137"	"uc003tcm.3"	1445	"ENSG00000154678"	"PDE1C"	"phosphodiesterase 1C"
"chr7"	35249545	35251303	1759	"*"	"MACS2_peak_7483"	19	"."	3.6864	5.28248	1.95644	"Promoter (2-3kb)"	7	35231500	35253631	22132	2	"57057"	"uc064cti.1"	2328	"ENSG00000164532"	"TBX20"	"T-box 20"
"chr7"	35256572	35257510	939	"*"	"MACS2_peak_7484"	12	"."	2.98179	4.14603	1.23902	"Promoter (2-3kb)"	7	35202430	35254147	51718	2	"57057"	"uc011kas.3"	-2425	"ENSG00000164532"	"TBX20"	"T-box 20"
"chr7"	38629871	38630513	643	"*"	"MACS2_peak_7488"	13	"."	3.49881	4.50196	1.33895	"Promoter (<=1kb)"	7	38383704	38631420	247717	2	"273"	"uc003tgv.4"	907	"ENSG00000078053"	"AMPH"	"amphiphysin"
"chr7"	43114471	43117428	2958	"*"	"MACS2_peak_7495"	25	"."	4.22197	6.15177	2.52895	"Promoter (<=1kb)"	7	43117896	43163187	45292	1	"100127950"	"uc003tif.1"	-468	"ENSG00000181211"	"HECW1-IT1"	"HECW1 intronic transcript 1"
"chr7"	45918447	45920162	1716	"*"	"MACS2_peak_7502"	15	"."	3.36571	4.57893	1.50408	"Promoter (<=1kb)"	7	45916621	45920415	3795	2	"3486"	"uc064dmo.1"	253	"ENSG00000146674"	"IGFBP3"	"insulin like growth factor binding protein 3"
"chr7"	45921885	45922101	217	"*"	"MACS2_peak_7503"	19	"."	3.38223	5.41368	1.99415	"Promoter (<=1kb)"	7	45916572	45921874	5303	2	"3486"	"uc064dmn.1"	-11	"ENSG00000146674"	"IGFBP3"	"insulin like growth factor binding protein 3"
"chr7"	54543089	54544536	1448	"*"	"MACS2_peak_7516"	21	"."	3.72124	5.55899	2.16616	"Promoter (<=1kb)"	7	54542605	54569446	26842	1	"222008"	"uc064dsa.1"	484	"ENSG00000170419"	"VSTM2A"	"V-set and transmembrane domain containing 2A"
"chr7"	58797681	58797995	315	"*"	"MACS2_peak_7537"	28	"."	2.3767	6.52447	2.89988	"Distal Intergenic"	7	57450177	57473546	23370	1	"441234"	"uc011kdi.2"	1347504	"ENSG00000182111"	"ZNF716"	"zinc finger protein 716"
"chr7"	65120484	65121224	741	"*"	"MACS2_peak_7622"	23	"."	4.12296	5.91487	2.33868	"Distal Intergenic"	7	65003669	65006743	3075	2	"2086"	"uc003tts.3"	-113741	"ENSG00000213462"	"ERV3-1"	"endogenous retrovirus group 3 member 1, envelope"
"chr7"	65123554	65124811	1258	"*"	"MACS2_peak_7623"	16	"."	3.68446	4.9736	1.67083	"Distal Intergenic"	7	65003669	65006743	3075	2	"2086"	"uc003tts.3"	-116811	"ENSG00000213462"	"ERV3-1"	"endogenous retrovirus group 3 member 1, envelope"
"chr7"	65141827	65143318	1492	"*"	"MACS2_peak_7625"	14	"."	3.32248	4.56082	1.44027	"Distal Intergenic"	7	65003669	65006743	3075	2	"2086"	"uc003tts.3"	-135084	"ENSG00000213462"	"ERV3-1"	"endogenous retrovirus group 3 member 1, envelope"
"chr7"	65511885	65512631	747	"*"	"MACS2_peak_7627"	15	"."	3.50247	4.75661	1.5228	"Distal Intergenic"	7	65647167	65648367	1201	2	"441242"	"uc064dyq.2"	135736	"ENSG00000272693"	"LOC441242"	"uncharacterized LOC441242"
"chr7"	65552752	65553930	1179	"*"	"MACS2_peak_7628"	22	"."	3.87282	5.76822	2.28	"Distal Intergenic"	7	65647167	65648367	1201	2	"441242"	"uc064dyq.2"	94437	"ENSG00000272693"	"LOC441242"	"uncharacterized LOC441242"
"chr7"	65571159	65572461	1303	"*"	"MACS2_peak_7632"	18	"."	3.77044	5.26602	1.88573	"Distal Intergenic"	7	65647167	65648367	1201	2	"441242"	"uc064dyq.2"	75906	"ENSG00000272693"	"LOC441242"	"uncharacterized LOC441242"
"chr7"	65574773	65575277	505	"*"	"MACS2_peak_7633"	14	"."	3.55209	4.61546	1.40716	"Distal Intergenic"	7	65647167	65648367	1201	2	"441242"	"uc064dyq.2"	73090	"ENSG00000272693"	"LOC441242"	"uncharacterized LOC441242"
"chr7"	65645464	65646632	1169	"*"	"MACS2_peak_7637"	14	"."	3.48053	4.52839	1.46278	"Promoter (1-2kb)"	7	65647167	65648367	1201	2	"441242"	"uc064dyq.2"	1735	"ENSG00000272693"	"LOC441242"	"uncharacterized LOC441242"
"chr7"	65648521	65649584	1064	"*"	"MACS2_peak_7638"	19	"."	3.69692	5.20559	1.95012	"Promoter (<=1kb)"	7	65647167	65648367	1201	2	"441242"	"uc064dyq.2"	-154	"ENSG00000272693"	"LOC441242"	"uncharacterized LOC441242"
"chr7"	87474558	87475166	609	"*"	"MACS2_peak_7657"	20	"."	3.97371	5.56403	2.06063	"Promoter (<=1kb)"	7	87402096	87475465	73370	2	"5244"	"uc064faw.1"	299	"ENSG00000005471"	"ABCB4"	"ATP binding cassette subfamily B member 4"
"chr7"	90119881	90120468	588	"*"	"MACS2_peak_7661"	10	"."	3.07057	3.75656	1.05121	"Intron (uc064fdm.1/100874100, intron 2 of 2)"	7	90154375	90164827	10453	1	"26872"	"uc003ujx.3"	-33907	"ENSG00000164647"	"STEAP1"	"STEAP family member 1"
"chr7"	96997044	96997767	724	"*"	"MACS2_peak_7678"	15	"."	3.39731	4.69626	1.52737	"Intron (uc003uol.4/285987, intron 1 of 2)"	7	96965527	97004298	38772	2	"285987"	"uc003uok.4"	6531	NA	"DLX6-AS1"	"DLX6 antisense RNA 1"
"chr7"	106631118	106632530	1413	"*"	"MACS2_peak_7698"	20	"."	3.92754	5.48385	2.04442	"Intron (uc064gwc.1/uc064gwc.1, intron 1 of 4)"	7	106656765	106660996	4232	2	"168455"	"uc003vdt.4"	28466	"ENSG00000253276"	"CCDC71L"	"coiled-coil domain containing 71 like"
"chr7"	107046143	107046840	698	"*"	"MACS2_peak_7700"	21	"."	4.04301	5.71081	2.15363	"Promoter (1-2kb)"	7	107044649	107161811	117163	1	"5577"	"uc003vdx.4"	1494	"ENSG00000005249"	"PRKAR2B"	"protein kinase cAMP-dependent type II regulatory subunit beta"
"chr7"	117321867	117322759	893	"*"	"MACS2_peak_7715"	21	"."	3.6466	5.60411	2.16339	"Promoter (<=1kb)"	7	117297726	117323041	25316	2	"7472"	"uc064hjt.1"	282	"ENSG00000105989"	"WNT2"	"Wnt family member 2"
"chr7"	122312623	122314400	1778	"*"	"MACS2_peak_7724"	13	"."	3.23874	4.27049	1.31445	"Distal Intergenic"	7	122306881	122308557	1677	1	"154860"	"uc064hni.1"	5742	"ENSG00000230316"	"FEZF1-AS1"	"FEZF1 antisense RNA 1"
"chr7"	122315629	122316482	854	"*"	"MACS2_peak_7725"	19	"."	3.65322	5.30098	1.9505	"Downstream (1-2kb)"	7	122306881	122308557	1677	1	"154860"	"uc064hni.1"	8748	"ENSG00000230316"	"FEZF1-AS1"	"FEZF1 antisense RNA 1"
"chr7"	130731231	130732750	1520	"*"	"MACS2_peak_7743"	23	"."	4.09624	5.8932	2.31968	"Promoter (1-2kb)"	7	130731235	130734061	2827	2	"136259"	"uc033aho.2"	1311	"ENSG00000266265"	"KLF14"	"Kruppel like factor 14"
"chr7"	130736371	130737252	882	"*"	"MACS2_peak_7744"	21	"."	4.0564	5.73688	2.16407	"Promoter (2-3kb)"	7	130731235	130734061	2827	2	"136259"	"uc033aho.2"	-2310	"ENSG00000266265"	"KLF14"	"Kruppel like factor 14"
"chr7"	131910209	131911958	1750	"*"	"MACS2_peak_7747"	16	"."	3.70753	5.02328	1.68742	"Promoter (<=1kb)"	7	131910220	131948953	38734	1	"101928782"	"uc064ics.1"	0	"ENSG00000224865"	"LOC101928782"	"uncharacterized LOC101928782"
"chr7"	137847884	137848660	777	"*"	"MACS2_peak_7772"	17	"."	3.63391	5.0332	1.72639	"Promoter (1-2kb)"	7	137390524	137846863	456340	2	"9162"	"uc003vtt.4"	-1021	"ENSG00000157680"	"DGKI"	"diacylglycerol kinase iota"
"chr7"	144238399	144239592	1194	"*"	"MACS2_peak_7789"	19	"."	3.76562	5.19492	1.92726	"Exon (uc064iwz.1/101928492, exon 4 of 5)"	7	144231911	144232843	933	2	"402317"	"uc011kub.2"	-5556	"ENSG00000212807"	"OR2A42"	"olfactory receptor family 2 subfamily A member 42"
"chr7"	151166345	151166617	273	"*"	"MACS2_peak_7803"	14	"."	3.38775	4.60735	1.46155	"Promoter (<=1kb)"	7	151148589	151167548	18960	2	"2636"	"uc011kvg.3"	931	"ENSG00000164900"	"GBX1"	"gastrulation brain homeobox 1"
"chr7"	155334497	155335990	1494	"*"	"MACS2_peak_7809"	34	"."	4.5013	7.11516	3.40957	"Distal Intergenic"	7	155356985	155367934	10950	2	"338436"	"uc033aqq.2"	31944	"ENSG00000204960"	"BLACE"	"B-cell acute lymphoblastic leukemia expressed"
"chr7"	155506741	155507019	279	"*"	"MACS2_peak_7811"	14	"."	3.33226	4.61176	1.47021	"Intron (uc064jov.1/285888, intron 3 of 4)"	7	155474206	155533838	59633	2	"285888"	"uc064jov.1"	26819	"ENSG00000146910"	"CNPY1"	"canopy FGF signaling regulator 1"
"chr7"	155508312	155509201	890	"*"	"MACS2_peak_7812"	19	"."	3.91666	5.42934	1.96318	"5' UTR"	7	155474206	155533838	59633	2	"285888"	"uc064jov.1"	24637	"ENSG00000146910"	"CNPY1"	"canopy FGF signaling regulator 1"
"chr7"	155512138	155512532	395	"*"	"MACS2_peak_7813"	11	"."	3.376	4.24012	1.18129	"Intron (uc064jox.1/uc064jox.1, intron 1 of 1)"	7	155474206	155533838	59633	2	"285888"	"uc064jov.1"	21306	"ENSG00000146910"	"CNPY1"	"canopy FGF signaling regulator 1"
"chr7"	158915283	158917113	1831	"*"	"MACS2_peak_7818"	28	"."	4.36368	6.532	2.86053	"Intron (uc003woe.5/55112, intron 14 of 24)"	7	158934193	158956747	22555	1	"55112"	"uc064jtp.1"	-17080	"ENSG00000126870"	"WDR60"	"WD repeat domain 60"
"chr7_KI270899v1_alt"	10386	13190	2805	"*"	"MACS2_peak_7820"	33	"."	4.40914	7.07232	3.35348	"Intron (uc284qij.1/uc284qij.1, intron 3 of 3)"	131	136765	137751	987	2	"102723672"	"uc284qio.1"	124561	NA	"LOC102723672"	"uncharacterized LOC102723672"
"chr8"	9896470	9897881	1412	"*"	"MACS2_peak_7840"	19	"."	3.6245	5.21128	1.90512	"Promoter (3-4kb)"	8	9900064	9901200	1137	2	"157627"	"uc033bbw.1"	3319	"ENSG00000253230"	"LINC00599"	"long intergenic non-protein coding RNA 599"
"chr8"	10878741	10879550	810	"*"	"MACS2_peak_7843"	12	"."	3.45854	4.41727	1.28976	"Distal Intergenic"	8	10840576	10846501	5926	1	"101929229"	"uc064kfg.1"	38165	NA	"LOC101929229"	"uncharacterized LOC101929229"
"chr8"	11642001	11642283	283	"*"	"MACS2_peak_7848"	12	"."	3.30619	4.18536	1.29164	"Distal Intergenic"	8	11676959	11760000	83042	1	"2626"	"uc003wub.1"	-34676	"ENSG00000136574"	"GATA4"	"GATA binding protein 4"
"chr8"	11644955	11645974	1020	"*"	"MACS2_peak_7849"	14	"."	3.5686	4.68162	1.47912	"Distal Intergenic"	8	11676959	11760000	83042	1	"2626"	"uc003wub.1"	-30985	"ENSG00000136574"	"GATA4"	"GATA binding protein 4"
